
File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\InviteMemberAction.java260,205,137,18,23,0,32,223,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\MaintenanceAction.java167,96,68,5,30,0,41,222,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\MemberPermissionsAction.java199,155,101,20,17,0,27,196,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\PingSetupAction.java270,188,158,29,26,0,56,312,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\PlanetConfigAction.java254,212,136,15,12,0,30,166,15,97
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\ReferersAction.java187,141,86,12,17,0,29,162,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\ThemeEditorAction.java414,251,185,28,73,0,90,593,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\ToggleLinkbackDisplayAction.java111,75,51,5,10,1,26,170,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\UploadFileFormAction.java383,285,205,34,48,2,50,296,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\WeblogEntryFormAction.java839,649,440,64,80,1,110,576,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\WeblogEntryManagementAction.java242,177,123,22,24,1,41,245,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\WeblogEntryPageModel.java383,286,165,39,40,17,57,327,18,141
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\WeblogTemplateFormAction.java404,296,213,19,51,0,57,314,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\actions\WebsiteFormAction.java384,296,215,22,47,0,41,237,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\BakeWeblogForm.java35,5,3,0,5,0,25,159,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\BookmarkFormEx.java78,29,17,1,8,0,41,194,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\BookmarksForm.java87,50,28,5,14,0,23,147,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\CategoriesForm.java81,33,23,1,19,0,29,213,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\CategoryDeleteForm.java152,68,38,8,19,0,65,215,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\CommentFormEx.java121,65,40,5,17,0,39,194,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\CommentManagementForm.java279,193,141,31,54,0,32,228,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\CommentQueryForm.java27,4,2,0,2,0,21,144,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\CreateWebsiteForm.java113,81,47,7,7,0,25,153,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\FolderFormEx.java106,42,30,3,25,0,39,269,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\ImportEntriesForm.java68,24,14,2,8,0,36,182,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\InvitationsForm.java41,18,13,2,3,0,20,140,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\InviteMemberForm.java50,23,13,2,6,0,21,145,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\MaintenanceForm.java29,5,3,0,3,0,21,145,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\MemberPermissionsForm.java38,14,8,1,3,0,21,145,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\PingSetupForm.java32,5,3,0,4,0,23,154,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\RollerConfigFormEx.java89,48,34,10,9,0,32,184,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\ThemeEditorForm.java71,23,13,2,7,0,41,203,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\TrackbackForm.java76,27,15,2,9,0,40,181,20,142
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\UploadFileForm.java105,69,54,11,14,0,22,170,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\UserFormEx.java156,84,50,6,21,0,51,284,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\WeblogCategoryFormEx.java95,54,30,3,13,0,28,197,17,135
Z:\servicedelivery\baseline\Java\Roller 3.0\build\src\org\apache\roller\ui\authoring\struts\formbeans\WeblogEntryFormEx.java481,299,193,30,64,0,118,482,17,135
